GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSG00000126653	0	0.1560055	0	0	0.576555	0	0.1111253	0	3.631444	2.93263
ENSG00000203724	1.009908	3.965162	0	0	0	3.512501	0	0	0	4.865364
ENSG00000099821	0.3447198	0	0.1084737	106.9487	0	0	0	1.030832	31.31992	0
ENSG00000156170	0	9.33006	0.1618858	22.26493	20.09431	0	0.2016483	0	0.2864358	27.2964
ENSG00000119844	4.690992	0.28621	16.88807	0	0	0	0.1001366	3.946786	5.186675	1.926635
ENSG00000170855	0	0.09869745	0	8.055261	0.369783	0.1480932	4.96256	0	3.623918	0
ENSG00000162039	5.570415	15.92915	36.64435	0.463938	0	0.8910689	0	30.3172	19.64453	112.1859
ENSG00000197006	0	0	9.143663	0	2.953273	0	0.04466576	0.4708907	0	0
ENSG00000060642	0.04509223	0.05870018	6.715202	0.1392956	0	0	1.079676	0	0	16.01711
ENSG00000145545	1.506028	0	32.14897	4.389721	0	0	0	0	3.658272	0
ENSG00000114098	6.836654	1.986414	0	4.162891	0	0	0.5162605	1.843148	0	0.6070419
ENSG00000115368	0	4.420941	0	3.063227	0.80548	0	1.531225	0	0	0.1226933
ENSG00000165175	3.942938	4.439113	0.08594246	8.114546	0	9.720881	3.138691	31.58199	2.679779	0.05520068
ENSG00000110169	0	0.5010513	0	6.15448	0	6.698165	0	9.566796	2.729184	0.2666559
ENSG00000163519	0	0	3.288209	5.96745	1.231546	6.009806	0	0.200778	0.2855434	2.118591
ENSG00000183273	158.8604	0.3788596	0	0	0	0.5943706	0	0	0	0.1447432
ENSG00000087470	3.205677	0	0	1.486204	166.5484	0	0	0	0.1328499	5.831747
ENSG00000141376	0.4102515	21.30962	12.82141	0.2458208	0.06025478	30.25961	23.9815	0.1552122	307.2702	0
ENSG00000121380	11.3313	0	0	0	16.90614	0.3012216	0	0.4687522	12.58974	0.40793
ENSG00000143819	0	0.2834844	0	0.1549494	0	0	0	5.332769	9.553856	0.6045011
ENSG00000096717	26.8008	0	0	1.294121	0.3092949	3.845588	0.2116077	34.49238	0	36.96049
ENSG00000155087	0	0.3208895	0	1.899728	0	0	0	0	0	0.08168955
ENSG00000105171	0	0.244666	0	0.2269702	0	0	0	6.100508	0	0.1340069
ENSG00000181004	0	378.0383	0.6883344	0.2905382	0.09825191	0	0.2287567	128.4893	18.38051	0.3157981
ENSG00000139053	0.2724175	0.8289981	0	0.7682075	2.379208	0	0	5.356011	72.28965	3.815732
ENSG00000115998	0.3357645	0	0	0.4415675	0	83.92736	0	31.75676	0	0
ENSG00000180182	0	0.100815	0	0	0.1782554	1.398966	0	0	2.432778	0
ENSG00000139537	0	0	0	0	0.3010651	0	30.30896	0	0.1685242	0.08324944
ENSG00000123213	3.290358	0	0.278106	0.4162331	0	0	0	0	0	0
ENSG00000036054	0	2.043556	0	0	24.55476	0	0	225.3595	0.1246654	0.597957
ENSG00000075035	0	0.8438689	0	4.179281	0	0.03854946	0	0.3289552	0.5185596	0
ENSG00000163608	31.52244	1.896205	0	0	0	0	0	113.1075	0.5089118	3.733323
ENSG00000198700	0	0	0	9.406514	0	0	0.1402345	0	0	0
ENSG00000049130	7.0108	0.1523844	0	0	0	0.5572712	130.334	1.17271	35.68165	0
ENSG00000183527	0.5357724	0	2271.039	0	0.4650707	0.23187	0.4605361	2.900572	0.07832768	0
ENSG00000169621	4.985068	16.66955	1.536557	0	1.57677	0	0	0.1395067	0	0
ENSG00000114127	0	25.17451	6.160724	0	0	12.0934	3.004569	0.160937	9.985174	0
ENSG00000149635	0.1601283	0	0	0	0	0.0974293	0.4464658	0	0	0
ENSG00000100722	0	7.068852	19.34255	14.02527	0	0.05787865	35.85556	0	0.175712	7.372588
ENSG00000143155	5.039465	0	29.02262	0	0	0	0	8.355441	21.77136	0.6024737
ENSG00000125538	0	0	0.1227074	0.03147269	0	0	0.05187264	2.501575	8.577317	0.6368015
ENSG00000119446	16.45965	0	0	0.1103306	39.47759	8.212366	0	0.1142877	4.410745	6.542914
ENSG00000115514	0	1.389555	13.21565	0.05021459	0	0	0.1674806	0	9.080004	0.0351889
ENSG00000215790	15.76872	0.6340798	0.03020372	5.132617	0	0.8437533	0	1.551465	2.596904	0.6804292
ENSG00000149948	0	0	0	0	0.08095979	3.773622	0.06065855	0	1.121118	0
ENSG00000100150	20.98745	0.07988409	3.047594	0	0	0	0	0	0.0455476	14.21969
ENSG00000156931	3.705067	2.018669	0	2.713396	25.78843	0.3046265	0	0.03980158	0	0
ENSG00000197816	0.7527195	0	10.70585	0	0.02195005	4.619993	0	1.680535	0.03154424	0.2291044
ENSG00000169047	6.158374	6.204489	0	0.02470447	0.07247248	1.42655	7.480539	0.1425929	0	12.94192
ENSG00000172116	7.052397	1.408498	0	0	10.88234	0	0	0	0.7752767	5.835959
ENSG00000106399	101.5498	44.89507	0	7.604901	0	0	0	0	9.719259	1.248201
ENSG00000100162	0	3.768332	0	0.744094	0	0	0.1290379	12.53702	0	89.46284
ENSG00000091947	49.86153	0	5.382966	0.804613	2.022366	0	0	0	14.14869	16.7958
ENSG00000138604	0	2.645605	0	0	6.109931	7.997876	22.6161	0	0.3079439	0.3439903
ENSG00000112146	2.097134	0	3.632741	3.19058	42.91055	4.285612	0	0	0	72.13618
ENSG00000102760	0.02353658	3.391022	0	0	0	14.51985	2.172785	0	0	1.086869
ENSG00000176438	0	0	0.8543217	0	0	0	17.63493	3.081609	0.05120372	0
ENSG00000165475	0	2.91006	0.214447	4.672807	15.77161	17.00741	0	0.05059444	0	0
ENSG00000151224	2.055085	1.750297	0.2091986	1.382205	0	0	15.16246	10.26723	0.5541004	0
ENSG00000125484	0.1415349	0	0	104.0594	0	0.1629887	0	0	13.98716	23.75431
ENSG00000088356	0	0	0	10.84744	68.79405	0.1613407	0.08185837	14.59526	0.04497599	2.452581
ENSG00000183597	0	0.2467622	0.6898037	0.6550148	0.676066	8.278906	0.1451481	0	3.312915	0
ENSG00000124383	37.00969	0	1.510201	5.142315	0.7568463	0.6236434	49.99562	0	0	0
ENSG00000104131	0	0	9.698987	0	4.836225	0.4626136	0	0	8.392842	0
ENSG00000108666	0.1628785	24.56373	0	0.7166157	0	0	0	2.191977	0	0
ENSG00000196290	0.07973607	0.7581277	139.0669	0.06156739	1.031451	0.02624522	0	0	0	0
ENSG00000106628	3.972594	2.726347	0.04959349	0	0	29.20208	0	0	6.138751	0.3421116
ENSG00000104472	0	161.8111	4.47825	12.01301	0	0	0.490043	0	0	0
ENSG00000157856	4.358317	0.07331897	206.8069	0	0.1565417	0.8644937	5.048826	0.4207795	4.041609	9.894434
ENSG00000112308	0.05442601	0.143144	11.80437	3.856777	11.20179	0	8.640684	0	0	0
ENSG00000122547	4.952335	0	7.356334	0	9.490265	0	0	0.09793149	0	0.08241385
ENSG00000141002	0	0.3493899	0	0	0	0	5.076115	8.626446	0	0
ENSG00000124237	6.082071	25.00927	0.7482126	0.2199788	1.628452	0	0.1556806	0	3.354684	0.05903182
ENSG00000170638	1.799262	0	0	0	0	0	0	0	0	0.741626
ENSG00000143436	0	0	0.3082688	7.630093	0	0.08444576	7.201649	0	0.1734401	3.443447
ENSG00000121289	0.1249856	0.07029878	0	0	0.6780535	0.1065669	5.259373	5.11378	0	0
ENSG00000213246	0	4.937433	3.946786	0.983472	0	1.467878	0	0	0.5905629	0.06038612
ENSG00000168811	48.39823	0.3144072	4.315976	0.4886178	0.07505148	0.1422887	2.181021	0	0.2506037	0
ENSG00000011201	6.598415	0	0	0	0	0.2532078	4.350966	0	0.08902969	0
ENSG00000100401	0	1.948174	0.04259327	0.2940195	0.1484024	0.07389233	0.02293319	0.09443445	2.351113	0
ENSG00000164197	0	18.44694	0.6958123	0	29.06737	0	0.591371	0.2976118	0	0
ENSG00000160298	0.0531801	0.02187994	9.720881	0	0.02985318	3.721439	0.7874058	0	0.1873507	7.645142
ENSG00000203965	0	0.3178083	0	1.908673	1.239905	0.7988722	0	6.432971	66.17149	0
ENSG00000206043	0	1.453033	20.63734	0.7151444	5.075216	0	0.7224755	1.202586	1.087553	0.2338616
ENSG00000093217	13.71475	0.3801271	0.3330871	0	0	3.901914	0	0.5930749	0.03705267	38.46822
ENSG00000124429	1.481603	0	17.07674	0.6000008	35.40141	0	0	185.2701	6.35577	0
ENSG00000163528	0	9.197044	0	0.4565452	0.05901392	0	0.07517898	0.2086416	0.4434253	0
ENSG00000006712	0.1801658	0	33.07142	0.1893352	0	0.8203372	0.2412878	0	3.039743	0
ENSG00000105982	0.03481935	10.10548	0	0.1352233	0	0	0	0	7.850473	0.9947018
ENSG00000198042	1.674043	0	0.6365497	5.75944	0	1.251492	3.264994	9.563565	0	11.07588
ENSG00000113318	0	10.4191	0	0	0.8598555	2.543194	0	0	0	0
ENSG00000164306	0	0	0.03441403	5.052176	0.2310652	3.88194	569.6947	0	2.504936	0
ENSG00000090581	0	1.302237	260.1148	34.85292	0	3.434526	30.56933	0	5.926259	0
ENSG00000162522	0	0.5124124	0.6949214	11.74577	4.974509	0	0.0573123	0	0	0
ENSG00000125734	91.6012	0.3632179	2.804937	37.99014	0.06444461	0.03712793	0	1.297084	1.57677	16.09458
ENSG00000116133	0	0	0	0	0	0.09209577	0	0.5212659	0.04994602	0
ENSG00000112039	0	0	0.1203791	13.35781	0.4884138	0	0.04778338	0	0.05655059	15.23937
ENSG00000160124	0	0	8.706649	0	0.2097465	0	48.73656	1.06668	0	0
ENSG00000123999	14.6628	43.67964	0.1449452	0	0	0	0	3.108685	16.19916	5.855808
ENSG00000137309	3.873046	0.1699397	0.6514897	1.979793	20.78466	0	0	0	3.787232	317.3601
ENSG00000207568	0.1378995	0	0	0.5748133	0.1319387	0	0	9.123291	0.05109138	0
ENSG00000198522	0	0.9413179	0.1534044	1.991813	0	0.02109367	0	18.88991	0.1711404	0.0936971
ENSG00000165626	0	6.340963	3.43087	2.856529	0	0	0.4938054	0	0	2.368202
ENSG00000100353	0	5.379541	29.53487	0	0	0.06257877	3.470729	0	0	0
ENSG00000198301	0	0	39.1879	0.06571054	1.197116	10.08702	0.9988637	0	0	0
ENSG00000105185	0	0.4955683	2.444991	1.631227	0.3443126	90.31561	0.02122752	6.354744	0.3163893	0
ENSG00000183977	60.31234	0	0	0	0	145.8974	0	10.48988	0	0
ENSG00000145839	0	0	0	5.229956	0	21.70887	0	59.05531	0	0.4395975
ENSG00000171798	0	0.4175663	0	0	2.175156	2.597399	2.380029	0	0	0.0960561
ENSG00000197114	6.53079	0	0	0.9292252	0	0.5846552	0	0	1.879895	0
ENSG00000117899	0	0	37.51058	0	0	8.159345	6.730962	7.450366	0	0
ENSG00000103051	0	0.9011851	0	0	0.08170752	0.0628534	0	62.7831	14.14105	0
ENSG00000100304	0	15.93983	0	0	0	0.9704525	30.38372	0.7027562	0	0
ENSG00000114573	2.268635	4.356587	0.07023075	8.861091	53.03332	0.1616907	8.007904	0.19348	54.04088	0
ENSG00000078902	2.377799	1.942697	0	0	6.510412	0.07467769	0	1.10052	0.355671	0
ENSG00000182446	0.1870346	0.02387372	0.5179442	0	56.77004	4.975336	5.999646	28.83796	1.339101	0
ENSG00000149716	8.622941	1.294918	0	5.473251	0	0	0	2.683148	0	0
ENSG00000179270	4.986624	0.2969251	2.619413	0	0.2582549	0	0	0.5174437	0	1.177485
ENSG00000122481	7.082265	0	0.9037133	25.45495	0	0	0	0	0.5468727	0.33497
ENSG00000120370	0.05786384	0	0	5.678969	0	16.59368	0	0.1130821	13.23126	0
ENSG00000166454	0.7123003	4.817391	0	0	0	0.05599482	0.02552988	0.3564285	0	0
ENSG00000145996	0	0.05343734	3.736572	0.1453508	1.088869	42.87205	2.854362	6.404654	0	0
ENSG00000118804	0	0	0.2091631	0.1854652	0.5943706	0.08802783	0	1.304961	13.45852	0
ENSG00000143486	0	0.1507403	0.39028	0.4238365	43.51843	0	0	0	0	0
ENSG00000111850	3.370146	0.1721632	0	39.02298	0	0	0.03379786	0.6582771	0	0.03536917
ENSG00000215217	0	67.35156	11.35037	0	0	0	0	2.807571	11.94244	0.1837298
ENSG00000133114	22.81055	1.405898	0.1301143	8.518388	14.55183	0	8.54159	0	0	6.680785
ENSG00000143194	52.96981	0.1631206	26.16797	0	0	0	5.964261	0	0.1019911	16.89356
ENSG00000241945	0.9782242	9.861308	0.398801	0	0.09595909	0	0	0	0	0
ENSG00000145220	0.09424393	48.47094	0	1.169373	0.1851734	3.380956	0	2.405333	0.0324688	0
ENSG00000132196	0	0.04125354	0	24.66722	7.845115	0	3.706999	0.2226938	0.1331317	0
ENSG00000106609	4.983068	0.1340911	4.215972	7.732362	0.2459871	0	4.954505	0.1315336	16.65449	3.053211
ENSG00000188523	0	0.04704388	0	10.15732	0	0	7.493246	19.78884	1.259597	0
ENSG00000139344	0	0	0	7.504738	1.177008	4.778891	0	0.1465401	0	0.2874213
ENSG00000048544	0.05257593	0	0	0	0	0.5118519	0	0	0	9.957426
ENSG00000125818	0.05801095	0.9847405	0	0	0	13.89812	0.03915762	2.84827	0	26.80964
ENSG00000169762	0.3989538	2.199431	0	1.947665	0	0	1.348683	0	0.5815504	0
ENSG00000158636	0	0	17.92898	0.5810409	10.66907	45.60311	0	0.988064	4.173649	7.589849
ENSG00000106803	0	3.067896	7.661295	0.4443007	6.332311	0.4478469	0	0	0	23.26882
ENSG00000122507	0	1.265599	0	32.13574	0.3618461	162.5901	0	2.160004	0	0.1000002
ENSG00000107738	0	0.2202288	0.09793149	7.406823	7.245744	0.07349934	0	0.02706425	3.786726	0
ENSG00000179761	0	0	0	0.04189672	0	0.8854848	3.366302	0	0.7405028	0
ENSG00000113013	0.7927733	4.651558	1.241119	0.0949802	3.279227	4.246044	0.02198017	0	0	0.1012001
ENSG00000104356	0.9874547	4.411294	0	4.188445	0	0	0	0	8.663856	1.871828
ENSG00000102452	2.821253	0	0	0	14.90815	16.63365	0	0.05376393	1.857683	0
ENSG00000134330	48.68872	0.1680615	0.2509989	16.55875	0.5322196	1.330855	0	0	0.06194494	0
ENSG00000152193	1.181914	0	3.293073	0.2124745	0	0.209616	0	0	0	2.165886
ENSG00000076382	28.06533	9.039197	0	0	1.755955	3.996947	14.52287	0.08819536	14.71595	0
ENSG00000144962	0	0.4200006	0.6754443	0	0	0.6094916	0	3.176639	0.06459133	0.04180045
ENSG00000145723	5.394225	0	1.145384	25.64898	0.3421993	0	0.083524	0	0.08860975	0.1480447
ENSG00000153406	0	2.358403	3.494938	0.1237253	0.1024658	0	0.09445133	0	0	0
ENSG00000078140	0	0	0	0.1132629	0	0	8.855263	0	14.34623	24.47651
ENSG00000225921	0	1.625075	274.3097	0	0.1561593	1.65389	0.3240585	4.013888	0	0
ENSG00000153037	0	0	0.3534159	1.19344	0	0	0.2245398	1.644336	0	0
ENSG00000100100	0	0.02087015	0.2714675	75.384	107.0703	39.93496	0	56.61808	1.16047	3.397323
ENSG00000166260	0	0	0.04074571	8.811633	2.824666	0	0.02129401	0.5743995	0	0
ENSG00000093000	0.3277801	0	0.8703515	0	7.841872	0	0	4.539464	0.7009314	0
ENSG00000164989	21.36773	0.213745	12.68092	0	1.772601	0.4153422	0	0	0	0.2294282
ENSG00000164253	0	0	0.02972447	0	0	2.918208	0	13.75089	5.990175	67.81379
ENSG00000186501	6.261967	318.8393	3.600035	0	2.485211	2.619029	0	0	0	0.02569823
ENSG00000111261	0	0	0	1.468421	0	3.774902	7.60379	0	0	0.116065
ENSG00000147576	0	23.41718	0	0	0.07319584	0	2.846037	10.50815	2.853959	15.83508
ENSG00000198865	0	4.454953	4.0532	0.02710742	43.09371	1.50006	0.5121716	1.029027	0.9948285	0
ENSG00000130313	0.4836917	68.8942	12.28179	14.98151	0.7277409	0	0.9712235	0	0	0
ENSG00000244038	3.319105	0	0	121.2221	0.3146649	0	13.66319	2.937085	0.5259721	0
ENSG00000070610	0	0.2285068	9.520082	0	0	3.160032	14.01064	0	0.2077997	0
ENSG00000164500	0	0	0.06649744	0.08907318	0	7.811757	0.1155173	0.02307553	0.05274904	0
ENSG00000145391	0	0	1.269002	0.02175054	0.8300445	1.376342	0	0	5.362697	1.236598
ENSG00000130528	0	608.3216	0	1.928355	0.1891427	1.849805	3.189925	0	0.4794546	0
ENSG00000157734	0	2.322883	6.416553	0	64.91688	0	0	51.84786	0	0
ENSG00000057757	0	0	0.195859	2.030042	0.05688734	0	0	0	1.88756	31.68195
ENSG00000106012	0	0	0	0	0.09098846	0	0	0	0	0
ENSG00000074201	2.697662	1.378958	0	0	3.07728	0	1.219756	0.7117131	0.4783653	7.205005
ENSG00000115816	0	0	0	9.081737	0	0	109.9545	0	7.405299	0
ENSG00000134900	0.8847209	0.9044929	24.31171	16.56745	4.908137	0.2563911	0.1073955	0.2085915	0	0
ENSG00000101222	0	1.344247	0.8065256	0.03427022	0	0.2146284	8.312931	5.761337	1.678877	0.1338286
ENSG00000005448	0.9304771	0	0.7578082	0	0	1.256509	0	0	0	0.9210652
ENSG00000023608	0.1044517	4.076621	0	4.636068	0	0	0.05716908	21.06721	68.73709	0
ENSG00000160075	0.02105399	0	0	2.354846	0	0.06456618	0	1.250005	0	80.36844
ENSG00000163959	0	0	0	0.08493658	1.918035	0	2.177579	0	4.794677	0
ENSG00000100629	0	0	0	0.21939	0	7.946239	10.14803	1.125355	0.1369668	1.765225
ENSG00000164880	0.04784394	0	3.432071	10.00007	0	0	1.868523	0	27.15331	2.536363
ENSG00000150782	0	1.388029	0	0	0	2.465186	0	0.1812451	18.52996	11.93606
ENSG00000168818	7.154038	0.8324892	0	4.585893	0.3851378	1.113174	0	0	0	0
ENSG00000121064	21.26781	1.17178	9.700463	12.78019	0	0.7016132	0	0	0	1.380063
ENSG00000113621	11.4233	0	0.09844915	0	0	1.808776	11.17146	0.05803549	26.44075	0
ENSG00000111361	5.064855	14.99509	45.64291	25.55697	0	5.622101	0	0	14.96343	0
ENSG00000127616	4.275594	0	0	0	0	0.29456	0.3929401	1.810363	25.09519	0.8445968
ENSG00000119041	0.8003461	0	0	12.00425	56.42455	0.06051401	0.1371394	0	0	1.510741
ENSG00000151445	0.02639759	0	0	1.801968	0.148301	0.1859982	1.702571	0	0	38.26912
ENSG00000205758	0	0.04731237	0	0.3321722	13.51487	0	0	0	8.282989	0
ENSG00000221182	0	2.417846	0	6.107152	0	0	0	0	90.6157	0
ENSG00000154814	0.1296639	72.45972	0	3.211694	0	0	0	0.2682199	3.558235	0.6214157
ENSG00000097046	0	24.28629	0.8093392	0	0	0	0	0.5072221	0.4682802	0
ENSG00000171861	17.8833	0.04719255	0	0	0	0.02225322	4.731784	0	0.2213695	0.3670905
ENSG00000099968	4.35492	0.0781323	0	0	0	0	0.6274334	0	67.45527	0
ENSG00000230055	59.45561	9.219065	0	0	0.2059473	13.50519	0.04279323	0	4.343171	0.7511762
ENSG00000138698	0	0.5008932	0	0	29.77012	0	7.584043	1.48707	15.29616	1.972802
ENSG00000053328	0	1.917323	0	0	1.653655	0	0.02406013	1.094241	23.91119	0.8765895
ENSG00000157353	0	4.468782	0	0.08655643	0	5.234914	0	7.647432	0	0
ENSG00000125534	0	47.71929	0.1001699	0.1362985	0.2478424	0.2196819	0	0.1601946	0	0
ENSG00000198663	1.672694	0.8317344	0	0	0	0.2042554	0	0	2.073999	0
ENSG00000197057	0	3.625534	9.694801	17.94814	0	10.27652	0	1.739274	4.977991	0.1697664
ENSG00000135346	3.99022	1.134355	0	10.14323	0.4594258	0.4559594	0.4083332	0	0	7.635533
ENSG00000147654	0.08081558	2.112497	0	0.2164219	7.146381	16.52555	5.035557	9.81483	0	0
ENSG00000161981	8.890231	0.1356422	24.24493	7.593263	0	0	89.54599	0	0	0
ENSG00000185883	75.32605	0.06334977	0	11.47172	6.514266	3.551991	0.2127564	0	0	6.135688
ENSG00000113119	35.76278	0	0	0.6528529	0	4.662802	0	0.2983751	0	0
ENSG00000126790	8.146704	0	0	0	5.177658	31.92729	0	3.347577	0.2775749	6.965887
ENSG00000165633	0	0	6.429873	0	0	3.800945	11.48284	0	7.809916	0.7912792
ENSG00000196449	0.09744132	0	4.674883	0	7.806164	0.04017137	13.28406	0	10.54041	0.5973507
ENSG00000138381	0	3.128108	0	0	7.970779	37.47139	0.4515939	0.3468027	14.83736	0.02318187
ENSG00000235568	62.8851	3.917407	0.3469238	0.05938575	0.4368693	0	36.37377	0.6143042	26.32271	0.5604142
ENSG00000111640	2.477289	0	0	0	0	0	1.346649	2.737023	0	0
ENSG00000185798	0	3.30457	1.621962	0	0	0.03336144	0.4009888	0.09688589	0.05930636	0.3751404
ENSG00000126106	0	2.461354	1.648736	0	0	0.0326893	0	0	1.165123	0
ENSG00000204356	0	0	0	0	0	0.2079201	3.62326	0	0	0
ENSG00000149308	5.58115	12.60734	0	0	0	81.86743	0.1671747	0	0.08835181	4.064139
ENSG00000143624	0	2.726858	0.1192077	0.8393614	1.863188	0	1.036293	0	0.4063382	0.4727373
ENSG00000069712	0.02691723	0	0	0	0	0	6.498496	0.5011352	0	1.526144
ENSG00000185267	0	0.4102091	0.6146496	0	1.891909	28.18994	0	0.06820312	0.08460698	1.415092
ENSG00000062485	0.08369934	0	5.272128	0	0.0319643	3.427524	0.5497535	0	0.6305728	0.03062712
ENSG00000120942	1.127138	0	1.562007	0	0	0	0.07115781	9.793215	0.445429	10.34654
ENSG00000057468	0.04652341	0.9485493	12.97652	0	0.3351481	10.43257	3.094378	0	0	0.2586234
ENSG00000215912	105.8162	0	4.097569	0	0	2.130582	205.487	1.29579	0.8961997	0.1881535
ENSG00000173692	0.09082153	0	0.85369	0	0	0	0	0	0.0862653	0
ENSG00000213930	0.2843177	0	0	0	0	0	3.730435	11.01035	0	5.0211
ENSG00000107537	400.5371	0.4046227	0	8.344661	0.6204244	7.940536	8.083983	0.03108288	0.1345413	0
ENSG00000114744	7.343722	134.431	0.2617542	9.212811	0.7243912	0	0	1.707414	0.03715736	0
ENSG00000164919	0.06639881	5.56307	0.1112913	11.60339	0	0.1373943	0.4197093	0	0.9014492	0
ENSG00000076003	0	0.5678835	0	0.0624329	0	3.969501	0.675193	0	0	0.2434179
ENSG00000177000	4.159543	0	0.03564507	0	0	0	0	0.3555518	3.000123	0.04948832
ENSG00000152944	0	0.7770088	0	0	0.2469185	0	0	0	0.2109577	6.739715
ENSG00000172992	0	112.9679	0	0	1.219304	0	0.4402224	0	5.129323	0
ENSG00000124228	0	0	32.45443	0.0439107	0.06000837	0.7558793	0.2756974	0.2922098	0.3594371	5.795831
ENSG00000106692	0.05395652	0	5.470945	0	0	13.24049	5.276433	2.412499	0	0
ENSG00000222011	12.14353	0	0.1213169	0	0	1.682117	0	10.93057	0	0.2489327
ENSG00000146909	0	0	0	307.2702	0.1600114	14.87257	2.324504	0.2165088	0	1.540015
ENSG00000148248	19.38683	4.274008	20.57601	0	3.020943	0	0	9.541895	0.05546175	3.322216
ENSG00000114686	0	0.2024223	0.1325417	1.217365	0.5990137	52.81147	0.1227539	0.1762922	0	22.14553
ENSG00000162600	0	8.962256	0	20.99424	13.48136	1.084564	0	5.580405	0	0.5387819
ENSG00000110723	0	0.6124395	0	0	0	0.2447457	0	12.03262	0.295874	0.759594
ENSG00000133265	0	0	0	0	20.7686	2.078284	3.05938	0.3271409	0	0.7651032
ENSG00000204186	0	0	0	5.093168	0.658663	5.521095	0	0.133061	0.200899	2.012715
ENSG00000178802	0.167748	0	0	16.62382	0.1817967	0	0	0.02795871	3.083753	0.4751376
ENSG00000133958	17.6756	0	0	0	0	3.23399	0	0.5001002	0.09555296	0
ENSG00000109501	10.76757	1.647532	0.02093658	0	0	0.2496452	3.567526	0.3135588	0.2576287	0
ENSG00000162882	0	6.252914	0	14.27039	3.011891	9.104349	0	1.257143	7.72511	2.965804
ENSG00000178163	0.4793835	0	0	12.13369	0	50.0399	0.4544786	0.08110276	0.8724288	42.03863
ENSG00000177425	0.4014595	0	0.6445371	0	0	0	0.8268139	16.3712	13.00524	18.2859
ENSG00000164326	7.402325	0	0	0	0	9.878017	0	4.251579	3.873943	0
ENSG00000196455	1.181328	8.782383	1.298292	27.23198	0	0	0.0263097	0	2.262402	0.05401721
ENSG00000101189	18.35666	0.6025438	2.154687	0.2225203	0.08218163	2.519837	0	2.352399	0.03091332	0.1585763
ENSG00000198727	1.054188	0	0	6.663426	2.731778	0.2772279	0	24.7556	7.734447	547.5817
ENSG00000188566	0	14.6309	0.2640011	0	0	0	0	0	1.126815	1.785593
ENSG00000108298	0	0.05170089	39.33942	0	60.52507	0.648388	0	0	0	1.118094
ENSG00000171953	1.344057	3.812986	1.44022	0	5.797518	0	0	0.735041	0.1159647	0
ENSG00000113456	0	0	0	45.18391	0.1328682	7.162875	17.43718	0	0.7162215	0
ENSG00000102897	22.73343	5.610775	1.479782	0.07528165	12.06161	0	0	0	0	0.723932
ENSG00000155275	0	2.306779	1.971967	0	0	3.481145	0	0	5.995339	0
ENSG00000123575	0	0	0.4020749	0	0.5768953	0	0.04099675	1.076302	2.499129	0
ENSG00000111554	2.601681	2.228142	0	5.071833	0.1357924	0.1466192	0	0	0.1199004	0
ENSG00000150873	0	0.5357724	8.633747	0.1326959	0.04349753	0	0	0.3912069	0	5.073848
ENSG00000163617	4.66809	4.746081	19.24688	0.2618366	1.253143	5.267438	0.2331235	22.68694	0	0.6615207
ENSG00000169599	0.9795653	0	0	0	0	0	0.03340483	0	1.147477	0.02867735
ENSG00000150551	0.9583872	0	0	0	0	0	0.0405608	9.209972	0.1852324	14.70558
ENSG00000104522	0.1026524	0	2.63111	6.989317	0.1311805	0	11.17303	0	0.3346234	0.2403041
ENSG00000163728	68.19439	6.156538	1.897386	0.5714191	0	8.729615	0	0.08473645	0	0.6308015
ENSG00000158122	2.305523	13.53459	524.86	0	0	18.05442	0	0.03995483	0	0.3623125
ENSG00000108651	4.021591	0.7037678	0	0	0	0	17.32574	0	0	12.6386
ENSG00000170322	0	0	0.06119341	6.671502	0	0.2279081	24.21014	3.30551	0	1.502801
ENSG00000153823	1.776605	0.133498	0	0	0.07621807	14.93078	0	0.02745058	0	0
ENSG00000181789	0.1849031	0	0	0	0	0.5246463	7.526505	1.540596	0	0
ENSG00000122026	0	0	0	0	0	0	0	0.8184638	0	12.48119
ENSG00000100526	29.02262	0	3.248014	4.922705	1.629212	0	0	0	0.09236608	0.3579153
ENSG00000164654	0.6771089	0	5.505097	0.06316178	4.735604	0	0.1451172	3.351524	1.361908	0
ENSG00000117155	2.12119	0	5.494773	7.944133	0	29.16791	0.06680051	0.1844515	0	0
ENSG00000143198	0.259285	0	0	0	0	39.12908	3.461826	0	0.1787772	0
ENSG00000139351	8.979178	0	0.46118	0.7652702	86.09776	0.2102646	0	0.09868056	4.500462	10.96148
ENSG00000106410	0.1810581	1.153768	0.9217336	18.55718	0.4004137	0	0	0	0	5.125076
ENSG00000204952	0	0	0.08465954	0	0.07413615	108.0566	0.3080759	19.59927	0	0.2108749
ENSG00000207311	6.291873	7.250438	9.566796	33.91571	28.37129	10.65592	1.10307	0	2.819697	0
ENSG00000112208	0	0	0.302848	0	0	0	0.05070317	2.866074	0	0
ENSG00000119698	0.0873007	242.8616	15.57214	2.177866	0	1.650498	0	45.16646	5.431403	0
ENSG00000048649	0	0.03265637	0.8956014	0	2.734285	0.04672608	0.5112346	0	0	0
ENSG00000122490	0.8457227	0	0	0.4685309	0.4390968	0	0	0.7479588	0	0
ENSG00000064313	0	0.04891176	0	63.91958	0	0	4.245524	0	8.649791	0
ENSG00000116691	0	6.335517	17.19635	0	0.8713074	6.37204	0	3.27315	2.500436	0.06650641
ENSG00000145348	71.20725	0	15.08992	2.701975	3.514823	0	0.945048	0	0.2191865	0.06104988
