GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSGALG00000009895	12.13166	3.819785	7.276335	7.888452	0.3966874	8.521095	0.6859188	0.2774313	2.884262	10.98951
ENSGALG00000009837	2.778435	0.1391051	0.1350643	37.70189	1.696456	1.656767	27.97087	0.001841369	0.2320164	0.3575946
ENSGALG00000013777	0.6938395	49.845	0.8814666	7.059439	0.001841369	2.729724	100.8934	0.9782967	7.406537	18.85435
ENSGALG00000017510	3.180572	11.17728	22.84661	2.82587	0.001841369	0.0378102	61.03322	0.5130659	0.001841369	25.26591
ENSGALG00000003407	1.487741	5.693689	2.333499	13.44438	2.613618	0.001841369	5.149082	3.311464	4.766401	1.969326
ENSGALG00000011619	4.72796	5.33649	3.183496	7.253831	19.62794	0.07414037	3.824637	15.13453	42.30751	8.943261
ENSGALG00000004779	6.892158	0.001841369	0.1023978	0.423004	0.1071892	0.3689851	17.85504	0.08991733	0.001841369	7.910423
ENSGALG00000006857	0.001841369	0.4204732	0.544466	0.7446136	0.381315	5.730341	0.8737071	3.348992	0.9978347	1.577463
ENSGALG00000010501	22.04444	4.171293	3.89651	1.021326	1545.368	2.910427	8.798366	9.78879	9.095661	5.618832
ENSGALG00000010014	12.47632	3.56075	14.24922	0.001841369	8.810831	0.7825573	1.230436	0.8621125	0.001841369	6.644015
ENSGALG00000011625	12.75041	0.7931444	0.2369724	14.25557	0.7185805	0.04264371	0.1817102	6.877125	19.52421	1.246094
ENSGALG00000005889	14.40931	0.001841369	0.5713884	0.001841369	0.001841369	0.001841369	9.382431	7.960425	9.248417	1.297466
ENSGALG00000001234	1.362464	13.40081	0.001841369	69.60013	3.650798	1.790618	0.1176312	0.08871392	0.001841369	3.108385
ENSGALG00000008713	0.001841369	8.214673	18.45863	0.7101731	0.001841369	1.539001	208.8087	0.001841369	0.1923418	3.259931
ENSGALG00000015420	1.979578	1.438355	22.11777	0.1049899	12.41869	0.6141775	4.37049	0.2234636	1.301342	0.9550472
ENSGALG00000006547	0.237531	0.6524264	2.353945	4.875934	1.899063	5.373342	0.3398774	0.001841369	0.07092346	0.001841369
ENSGALG00000012414	0.7700807	0.3469875	0.001841369	0.4713184	1.151135	0.02868156	36.312	8.519457	35.57267	8.55345
ENSGALG00000010737	10.18152	77.93745	0.001841369	0.1887087	0.001841369	0.06837222	1.047646	0.3990383	0.001841369	0.001841369
ENSGALG00000013182	24.9525	4.969441	19.02186	0.6903889	0.001841369	14.65269	0.001841369	0.6245389	13.83558	16.95944
ENSGALG00000014188	12.16424	0.08443471	0.7611548	1.873396	0.001841369	0.1103858	0.1889232	0.09326791	0.3085996	15.20499
ENSGALG00000009496	0.001841369	9.873203	0.001841369	0.02836581	0.001841369	21.49999	2.596788	0.4146243	0.4902451	16.40509
ENSGALG00000008709	1.237405	165.1693	8.28785	0.2897817	30.32226	1.484762	0.1981132	0.4761107	85.51209	10.41255
ENSGALG00000012807	20.13913	0.001841369	23.70557	0.001841369	20.05945	0.001841369	0.001841369	40.88403	3.476228	0.001841369
ENSGALG00000000412	0.9991067	0.4912163	0.5244241	5.683182	6.912402	9.293959	4.614532	23.08918	6.190619	17.45016
ENSGALG00000024083	2.80685	10.87525	0.001841369	0.001841369	1.1002	5.116694	87.98224	0.2780325	6.729771	6.364936
ENSGALG00000016417	0.001841369	7.4567	8.373762	0.7565663	14.29632	0.2041401	0.001841369	0.001841369	0.001841369	2.036168
ENSGALG00000010392	57.14582	0.2121715	14.63615	5.772176	2.578685	10.96957	0.001841369	5.299431	0.001841369	6.267007
ENSGALG00000000903	0.001841369	3.529802	3.09623	17.07121	18.26972	6.703336	6.233996	0.501269	49.54986	1.491022
ENSGALG00000005489	0.3351242	8.786458	0.001841369	2.98692	0.3145669	0.1105117	0.3441908	23.81955	0.001841369	2.477902
ENSGALG00000012205	2.737686	10.26654	0.001841369	8.451803	3.655478	0.2547007	0.1083264	0.6886941	0.04662187	1.03009
ENSGALG00000009795	1.558472	0.001841369	4.732595	2.966925	0.2997407	23.96684	258.8346	30.05702	1.940685	11.7663
ENSGALG00000010562	5.035064	0.2538732	15.7493	13.27011	0.001841369	0.9568084	60.69616	82.70538	140.5664	0.001841369
ENSGALG00000015817	3.452692	0.1293278	2.054823	6.875532	0.05977542	0.03267304	15.36052	1.38706	0.410457	0.2854463
ENSGALG00000002458	0.001841369	0.03444098	1.264463	0.05678576	9.369579	25.94891	0.7673501	0.4583482	1.993371	3.695923
ENSGALG00000017384	1.395501	3.495326	1.428528	10.36378	2.298196	2.978332	1.888578	0.07390451	0.07913903	0.001841369
ENSGALG00000001907	0.001841369	88.11035	6.797168	48.31689	24.82689	0.1954497	12.65319	3.386971	8.204721	10.78753
ENSGALG00000008506	12.29898	0.06557204	5.284848	0.1832321	0.2010554	3.038025	0.001841369	1.568956	41.62364	13.17281
ENSGALG00000008521	0.001841369	1.380781	7.572175	0.001841369	18.66561	3.298139	3.321901	27.29786	35.94388	2.576427
ENSGALG00000000436	0.1739611	0.3609747	0.001841369	1.935229	1.065938	14.44188	7.893755	25.11332	13.29739	4.070565
ENSGALG00000006303	0.6410251	0.001841369	4.957951	4.517991	0.1514259	0.04440342	44.0243	1.197235	12.43819	0.7205018
ENSGALG00000006714	47.51341	20.46157	2.02002	3.784624	6.333525	0.1239084	0.001841369	0.03952787	51.45263	2.051697
ENSGALG00000003496	0.4325666	0.03288941	16.41219	0.4925201	0.001841369	0.001841369	0.6509994	123.3153	147.99	0.6817911
ENSGALG00000007112	23.04688	0.5080056	0.4699682	0.7787566	9.415648	0.2332833	54.21924	0.001841369	12.13391	13.57304
ENSGALG00000015887	5.401501	1.535664	0.2026401	0.001841369	0.9866397	6.127393	17.13391	9.109454	24.52096	0.3407284
ENSGALG00000009182	0.001841369	0.001841369	14.56467	5.925372	0.295117	6.368539	1.190021	0.001841369	1.232675	9.842908
ENSGALG00000006619	0.6379188	0.64914	16.90562	6.712465	0.6501321	0.8241267	3.662884	4.029617	7.096236	59.36568
ENSGALG00000001091	17.67612	11.24924	9.089454	61.51356	16.68118	8.078452	9.578563	28.63335	61.84994	7.237268
ENSGALG00000012472	0.001841369	2.241186	0.5084998	0.03612355	25.4682	0.2889509	0.001841369	0.07881892	0.9102689	35.75246
ENSGALG00000007680	10.90299	2.034639	0.04759525	162.8622	0.4216814	3.277747	84.20182	0.3093731	3.952355	34.44248
ENSGALG00000014851	1.158154	0.001841369	70.50807	10.01591	14.03076	3.913009	6.523081	0.9309928	0.07135285	0.1926063
ENSGALG00000013167	6.2768	12.77091	0.001841369	1.435951	6.216197	10.82589	95.10166	2.189785	0.7708817	0.04026117
ENSGALG00000001805	0.001841369	89.37411	5.578632	0.183872	1.55118	11.52242	4.268591	0.2677654	0.001841369	0.001841369
ENSGALG00000012964	17.18344	12.23144	9.650748	7.810754	0.3611382	0.3186122	7.522174	8.010308	5.937625	1.614596
ENSGALG00000007885	26.86512	0.001841369	2.379449	19.46054	14.77759	10.4091	0.2244406	0.001841369	2.25866	19.61732
ENSGALG00000005328	3.069591	2.046016	1.654633	1.663412	0.001841369	0.2134871	7.199242	17.27212	14.9141	6.09303
ENSGALG00000007822	26.95031	7.210755	1.226339	3.767585	0.03174956	17.30962	10.25132	32.00971	1.530215	0.001841369
ENSGALG00000011837	11.83893	3.947081	0.251227	4.725407	58.8876	4.224606	25.74585	5.705123	38.98233	7.340646
ENSGALG00000016445	7.988118	3.396764	0.4602698	3.713828	0.001841369	5.512776	18.03308	5.980225	62.50747	0.9119278
ENSGALG00000007314	2.569054	26.01104	0.001841369	0.02856494	0.2353216	7.589094	0.640644	3.170393	0.001841369	0.3321569
ENSGALG00000005460	2.83193	0.001841369	16.25301	14.41458	5.266717	25.67085	19.03702	4.479251	3.680757	5.56288
ENSGALG00000005595	0.2583942	1.382929	4.147809	39.28016	3.300743	0.08014341	0.001841369	21.67401	3.763102	0.001841369
ENSGALG00000015603	1.470873	38.27931	7.001967	0.4094564	0.001841369	0.2741317	5.98466	0.139814	19.38242	0.9673898
ENSGALG00000012226	11.38097	2.641749	1.157469	0.2302243	11.91848	0.001841369	0.6908708	5.435216	8.656688	3.502231
ENSGALG00000016356	1.749877	1.770128	10.51293	0.001841369	11.77836	16.83774	0.001841369	0.001841369	0.0403984	11.43265
ENSGALG00000008538	3.285577	0.6086821	3.865056	1.476567	0.001841369	0.001841369	8.409005	0.001841369	5.043147	0.03653863
ENSGALG00000008988	1.245464	0.001841369	1.33281	0.001841369	6.318466	2.657182	3.022991	6.940371	0.001841369	5.740765
ENSGALG00000016425	0.7052387	0.3281625	20.21427	2.259556	45.2354	1.429554	17.08417	0.05725427	0.397688	373.1158
ENSGALG00000009331	0.001841369	0.2464763	1.762973	0.001841369	1.942545	0.09422306	0.001841369	0.001841369	2.16718	0.517953
ENSGALG00000014165	1.575381	6.89941	20.49737	0.001841369	14.51937	1.822408	2.468215	0.3015785	10.27775	0.836972
ENSGALG00000002402	7.755402	16.3455	3.646568	0.9623887	1.675845	5.941864	0.001841369	205.3279	0.2526047	0.001841369
ENSGALG00000000764	0.6206982	20.10485	0.001841369	11.43766	6.066593	8.926254	0.001841369	4.286774	0.001841369	6.972485
ENSGALG00000022950	0.5559902	0.1942327	0.3514597	0.001841369	1.205666	16.01063	6.682461	23.97822	2.713808	12.18374
ENSGALG00000010140	0.001841369	0.09775893	17.90842	131.0711	21.22013	0.001841369	4.79347	40.08503	8.067607	3.087006
ENSGALG00000016491	9.13543	0.001841369	0.001841369	0.001841369	48.48425	17.78322	0.7080056	3.721846	1.064488	23.67015
ENSGALG00000007848	2.257831	2.521376	1.645623	22.07008	1.73641	3.411569	29.8615	6.919007	9.662076	2.088626
ENSGALG00000015580	9.117661	7.050044	0.08182776	1.287331	12.32816	0.1150645	0.001841369	0.001841369	3.274491	21.0329
ENSGALG00000001018	33.53551	0.001841369	20.55058	4.903929	0.001841369	0.08514611	10.56061	4.680034	104.7972	0.001841369
ENSGALG00000009916	0.001841369	60.888	11.38794	0.04548819	5.304021	0.001841369	1.652264	1.435198	0.001841369	0.2093633
ENSGALG00000005617	6.214868	1.731437	0.001841369	18.97653	0.03521217	10.76855	0.2107727	237.0483	0.001841369	0.001841369
ENSGALG00000004302	2.873064	9.950717	1.314812	3.40913	8.491424	0.1882082	0.2442655	17.48292	0.001841369	116.6442
ENSGALG00000004631	0.001841369	0.2219649	0.001841369	2.131349	3.867507	0.001841369	5.272788	3.6357	3.29885	0.4390064
ENSGALG00000014222	15.78439	10.74303	0.03087946	0.001841369	10.41695	9.14637	40.36144	5.119573	0.001841369	0.001841369
ENSGALG00000017419	6.966407	7.365264	0.04073178	39.34939	69.66503	0.04861598	8.658417	57.46132	20.59109	8.062368
ENSGALG00000007059	0.001841369	0.001841369	0.4869981	5.950715	18.88481	0.08767067	7.782766	4.826896	1.725539	0.001841369
ENSGALG00000010622	6.688643	0.1589888	0.239738	0.001841369	0.09511577	242.7257	12.24549	1.011534	0.001841369	9.707238
ENSGALG00000012694	3.472462	42.0884	0.001841369	4.002695	0.001841369	4.023542	0.4298634	1.32528	11.98484	0.001841369
ENSGALG00000015526	0.06760688	6.686333	1.118058	14.08415	13.20381	0.4574461	9.690601	0.5001186	4.860985	0.001841369
ENSGALG00000013136	7.127502	5.53709	0.001841369	0.0320512	0.001841369	8.338733	25.07283	3.119817	0.001841369	6.65529
ENSGALG00000010211	2.001266	69.16708	20.58069	7.98106	0.001841369	0.135336	0.726051	21.41524	2.385434	15.31606
ENSGALG00000022706	36.8234	201.2056	6.114569	12.0118	13.48367	43.3319	6.581632	20.81859	24.43769	3.96432
ENSGALG00000011953	0.1554829	5.267844	0.001841369	18.12787	6.811067	0.4965579	18.27981	0.1403108	1.527367	0.8027778
ENSGALG00000002439	0.001841369	2.673729	0.001841369	19.25482	4.667407	54.00873	0.001841369	0.11118	0.2993251	4.610761
ENSGALG00000003434	1.54548	2.581764	8.199559	0.001841369	19.38669	0.08905814	45.12154	19.29555	18.35037	0.001841369
ENSGALG00000012650	85.21126	5.534219	0.001841369	0.001841369	7.06906	14.22524	115.7259	0.001841369	0.001841369	1.948101
ENSGALG00000004262	0.2819486	1.857374	17.88749	0.3524628	0.001841369	3.404536	0.5535052	0.001841369	0.2598094	1.632152
ENSGALG00000008745	0.2364602	9.994555	1.926127	15.15259	9.629167	0.7883653	0.09292514	0.001841369	20.09392	0.001841369
ENSGALG00000023552	14.84587	0.001841369	645.801	2.732096	10.74509	82.9542	31.0611	0.001841369	1.958928	1.223136
ENSGALG00000012987	0.6231796	23.51043	151.0185	42.44336	0.001841369	22.9567	5.765281	5.041149	4.686328	32.10259
ENSGALG00000000247	561.3167	2.908984	0.001841369	14.10122	5.725586	0.001841369	0.6353087	3.341897	0.03105308	6.879005
ENSGALG00000020788	9.467708	0.6217702	0.001841369	1.844414	0.001841369	1.113628	3.18981	8.829029	0.03294885	0.06094409
ENSGALG00000016363	0.1076506	7.667344	1.70112	53.59248	0.001841369	0.1856792	0.8170956	0.001841369	0.1747316	0.1123008
ENSGALG00000008705	8.248833	7.519145	1.463541	0.02833387	0.001841369	0.05078816	12.43047	2.526473	8.494066	1.376388
ENSGALG00000013846	12.16132	79.90485	970.3751	6.929366	8.830858	13.55061	0.7285673	0.001841369	27.59093	0.001841369
ENSGALG00000007052	15.16526	5.378659	26.44432	0.001841369	1.058562	0.001841369	0.001841369	2.55928	0.001841369	1.627578
ENSGALG00000015635	256.5759	0.0883138	4.880574	0.2466556	2.143717	0.8904695	14.34937	4.243427	1.371804	1.377897
ENSGALG00000005006	259.7656	32.75418	0.2051824	0.001841369	33.50801	29.33309	9.38527	7.57805	0.8013113	0.001841369
ENSGALG00000004813	59.02049	1.209922	2.35813	0.6423898	0.001841369	5.24366	2.283964	0.5830567	1.761227	1.38004
ENSGALG00000006566	35.3108	0.001841369	0.2776683	4.067386	0.06362236	1.269325	2.466602	0.1906444	0.07481661	0.8567933
ENSGALG00000010226	6.186333	0.001841369	12.95826	0.0625444	0.001841369	19.6684	1.573024	0.001841369	9.026142	1.585802
ENSGALG00000002124	0.001841369	3.439412	13.53094	0.001841369	3.841431	4.762193	0.001841369	0.001841369	2.115294	0.001841369
ENSGALG00000014256	14.1684	0.1128147	3.056952	0.001841369	0.5451188	13.554	9.092766	3.237994	0.06732929	0.2447286
ENSGALG00000004375	16.51609	3.817007	6.248018	26.68141	4.703614	0.268256	0.001841369	0.1732109	6.423283	2.397177
ENSGALG00000010464	0.001841369	11.213	19.07506	34.94174	1.87242	5.129324	0.001841369	7.430691	16.12851	2.953708
ENSGALG00000008452	0.1476257	0.5398693	0.3541413	0.5175491	0.6731018	5.505469	1.595387	0.5515855	5.684114	0.001841369
ENSGALG00000003003	6.307891	0.2624946	3.364965	15.79962	19.83412	0.001841369	0.001841369	0.2282171	7.195164	8.024863
ENSGALG00000008597	14.95534	0.001841369	1.489126	0.4000674	15.26597	4.238882	9.356192	0.6549175	11.07841	9.421522
ENSGALG00000023015	3.289956	2.502255	0.896994	30.94645	12.54349	3.361065	1.085624	8.046866	0.9055793	132.4757
ENSGALG00000012934	7.067915	7.12554	0.001841369	0.001841369	10.33839	572.9341	0.001841369	0.9319997	8.244589	0.001841369
ENSGALG00000004983	4.284221	10.01822	0.001841369	3.361846	1.75157	56.90902	6.138823	0.1491419	10.79311	0.24089
ENSGALG00000011228	2.782214	3.511184	0.4135878	9.046017	0.001841369	0.001841369	0.001841369	0.4916516	0.07503167	2.040219
ENSGALG00000024172	53.70921	1.048821	0.001841369	32.77808	0.001841369	16.77793	17.32329	3.69669	0.8452852	0.001841369
ENSGALG00000023490	0.9652187	10.9508	0.1087214	0.001841369	23.78861	12.91153	0.07777573	0.1346186	23.31617	2.209755
ENSGALG00000007793	17.19823	77.69375	0.322601	22.92398	4.72117	38.01138	0.8197413	73.74911	7.938492	106.3936
ENSGALG00000004167	2.697635	0.001841369	0.1619448	7.890379	3.971202	0.001841369	4.13563	6.278706	2.922754	3.078436
ENSGALG00000000516	9.456283	0.001841369	4.358276	7.819477	0.1040479	19.9948	0.2582853	0.3411162	0.001841369	0.001841369
ENSGALG00000009362	0.5194706	0.1021228	8.704967	441.635	4.020269	0.1083816	1.098898	1.838979	0.001841369	1.531191
ENSGALG00000003284	9.516856	1.366156	7.732478	8.418619	3.360566	29.70626	2.863071	0.7188549	37.73602	0.2059767
ENSGALG00000010658	0.4238222	0.2246873	5.874381	7.794566	0.001841369	3.089616	2.263474	0.08435022	0.8565486	0.5728577
ENSGALG00000009154	0.001841369	19.18146	0.001841369	1.752614	4.485694	12.34631	0.07806445	0.001841369	1.348569	6.710111
ENSGALG00000024261	0.4730413	0.1472124	4.174088	0.001841369	0.03434849	10.33579	1.732731	8.91807	32.68153	19.51306
ENSGALG00000004698	1.503721	0.9728273	6.208512	6.169009	0.1114286	2.092019	1.306367	0.0847021	4.320191	1.757236
ENSGALG00000011492	16.14401	2.068289	34.56633	3.724573	1.393532	4.791339	0.001841369	38.11637	2.340351	3.720086
ENSGALG00000021645	3222.511	3.734297	1.703331	1.413456	10.32981	20.29436	3.753494	0.3787802	6.528558	3.992944
ENSGALG00000009032	7.09448	5.767384	8.53018	0.08355137	106.5648	0.06023545	0.554266	0.952493	0.1162355	1.263648
ENSGALG00000012763	1.30263	0.0286926	5.135462	0.001841369	2.590462	3.885571	0.6458099	2.132046	0.001841369	1.039164
ENSGALG00000004528	0.1461905	5.057007	1.813551	2.00514	0.03693976	10.22633	0.001841369	0.3793582	9.331852	10.91267
ENSGALG00000005490	0.4935479	2.980199	0.001841369	14.09297	6.053538	0.9678953	13.49631	6.143862	1.633651	0.02767548
ENSGALG00000019756	1.33914	0.0398196	6.63916	1.609769	0.001841369	0.4149917	4.316489	119.3231	0.375307	2.56002
ENSGALG00000004152	0.001841369	3.132485	0.1252344	2.754791	0.5989377	4.366669	3.018146	0.9288102	0.001841369	6.229915
ENSGALG00000001306	0.001841369	6.40207	0.3373518	0.347127	5.34723	14.89788	7.274502	6.776472	0.755196	6.017194
ENSGALG00000001082	0.001841369	16.9511	0.9205037	0.157878	0.2684005	2.39639	13.24098	0.3348812	0.001841369	16.87896
ENSGALG00000003836	46.03278	0.199366	12.19813	2.819727	1.035464	0.03425544	5.022075	11.1872	0.001841369	2.060975
ENSGALG00000010787	9.088093	2.234149	0.001841369	0.2202349	0.2039737	79.04355	9.569225	0.001841369	3.317977	7.640369
ENSGALG00000013603	4.062068	12.42514	2.356904	0.6842054	2.246452	3.950483	5.412062	29.32256	0.229195	2.894813
ENSGALG00000021334	4.696645	7.591628	9.566049	6.268465	13.70543	0.001841369	2.982689	0.406577	7.624506	0.001841369
ENSGALG00000011813	12.64179	9.152053	17.80089	5.629261	6.824823	49.15975	1.764715	0.2891077	5.102493	18.24814
ENSGALG00000015996	2.119281	0.001841369	10.65449	1.753238	118.2583	2.113617	1.138549	44.36818	1.55719	0.4497596
ENSGALG00000003147	11.56184	14.41838	10.0592	13.71931	68.38968	10.82023	15.06755	3.596375	9.980321	68.56771
ENSGALG00000015710	18.29615	30.17334	4.856399	0.001841369	0.001841369	36.65161	0.3294316	4.108541	6.713958	5.274478
ENSGALG00000001190	13.45187	1.889393	2.680394	0.001841369	0.8786957	15.94616	0.001841369	1.434312	0.7815464	5.315545
ENSGALG00000009502	1.523632	9.593448	0.001841369	0.8551194	0.7280575	2.483955	0.6894647	26.83182	7.581655	0.001841369
ENSGALG00000012407	16.08067	0.001841369	0.001841369	40.06568	0.001841369	2.573571	9.587846	0.001841369	1.215286	68.77508
ENSGALG00000010803	3.19192	0.3657432	0.3830735	0.001841369	5.294402	13.58912	8.234716	5.500421	0.2917998	0.1245899
ENSGALG00000015699	3.206715	0.001841369	157.3014	0.5092155	16.48644	4.105901	2.66007	2.975794	0.001841369	5.360174
ENSGALG00000004947	3.421351	0.1638581	5.913084	0.4060763	0.001841369	24.63745	3.823588	11.9496	12.38908	3.125273
ENSGALG00000018368	8.669199	0.08779863	0.1718029	4.897372	0.001841369	5.42848	5.466488	1.743526	12.61935	4.576898
ENSGALG00000007715	10.94691	16.62591	0.4405333	27.39633	44.06521	2.270936	26.26239	12.50254	3.41244	0.3927979
ENSGALG00000006731	79.75763	0.5704123	22.79304	10.60377	1.711167	1.178745	2.476558	47.90918	9.179124	52.02212
ENSGALG00000002612	0.001841369	15.42521	90.1966	4.494395	0.2562842	0.1745825	0.001841369	1.001088	2.315733	55.13108
ENSGALG00000000305	29.92331	0.001841369	3.987059	0.001841369	13.93613	0.8023691	35.65122	0.001841369	7.741639	0.2953174
ENSGALG00000006328	3.153517	1.696792	0.9985881	1.278804	178.7834	0.5607709	12.70009	0.7794262	5.964553	31.65688
ENSGALG00000007810	3.349961	2.071626	0.9373121	11.73738	10.32193	0.807878	6.323438	0.001841369	0.4479823	0.001841369
ENSGALG00000005724	1.774512	0.07402266	0.9946633	2.616163	0.4784036	1.353121	3.009622	8.874797	15.8588	5.427553
ENSGALG00000013210	25.98842	0.3737552	0.001841369	12.51143	16.37358	0.2186226	0.09003786	0.9346709	0.001841369	0.001841369
ENSGALG00000011590	16.54337	6.494498	0.001841369	20.56663	1.797105	1.305825	0.07205989	5.047114	0.1242518	16.79115
ENSGALG00000015725	0.001841369	40.33188	0.001841369	8.113579	0.2552958	0.001841369	0.993315	3.202575	0.1949655	1.025192
ENSGALG00000016831	4.003867	6.868912	8.420967	13.43578	31.37242	12.38485	10.1886	0.001841369	1.392061	0.4438555
ENSGALG00000012484	8.003989	62.42443	6.530771	0.6123387	0.001841369	10.14418	1.900173	0.5585965	5.331294	0.160873
ENSGALG00000013881	8.39219	11.59721	0.03002241	1.179748	10.14045	0.7126383	6.693062	26.80016	1.662308	6.500317
ENSGALG00000009565	7.118041	30.26374	2.188455	3.991363	0.2429175	8.150279	4.401509	2.136552	30.42706	15.95412
ENSGALG00000000687	2.007585	39.67979	5.300588	9.39169	0.001841369	0.001841369	6.280662	4.831827	0.001841369	4.985912
ENSGALG00000011526	8.536071	129.0132	1.087609	3.354811	0.6444079	0.04243144	0.8405409	6.725024	16.98142	0.177559
ENSGALG00000010130	0.001841369	6.199329	3.729628	15.16901	0.001841369	8.489501	0.3809754	0.8938191	25.90795	1.893871
ENSGALG00000011603	4.73771	3.353093	31.47167	0.02822499	21.40672	0.001841369	0.001841369	0.6058619	12.04932	1.391288
ENSGALG00000014901	8.778815	3.36862	15.33293	0.7627032	2.487095	43.71421	26.98101	195.3353	9.558198	0.1960703
